Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"SCL","Supply Utilization Accounts","112","Jordan","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","978","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","5620","F","FAO estimate"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","8707","F","FAO estimate"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","13779","F","FAO estimate"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","16686","F","FAO estimate"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","6742","","Official data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","4576","","Official data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","7786","","Official data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","8343","","Official data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","9270","","Official data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","4642","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","3087","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","5072","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","2907","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","1853","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5910","Export Quantity","661","Cocoa, beans","2014","2014","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5023","Processed","661","Cocoa, beans","2014","2014","tonnes","2101","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5023","Processed","661","Cocoa, beans","2015","2015","tonnes","1489","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5023","Processed","661","Cocoa, beans","2016","2016","tonnes","2714","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5023","Processed","661","Cocoa, beans","2017","2017","tonnes","2741","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5023","Processed","661","Cocoa, beans","2018","2018","tonnes","3097","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2017","2017","tonnes","2695","F","FAO estimate"
"SCL","Supply Utilization Accounts","108","Kazakhstan","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2018","2018","tonnes","4319","F","FAO estimate"
"SCL","Supply Utilization Accounts","108","Kazakhstan","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2017","2017","kcal/capita/day","2","Fc","Calculated data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2018","2018","kcal/capita/day","3","Fc","Calculated data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2018","2018","g/capita/day","1","Fc","Calculated data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","674","Protein supply quantity (g/capita/day)","661","Cocoa, beans","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","684","Fat supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","684","Fat supply quantity (g/capita/day)","661","Cocoa, beans","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","261","Calories/Year","661","Cocoa, beans","2017","2017","million kcal","11157","Fc","Calculated data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","261","Calories/Year","661","Cocoa, beans","2018","2018","million kcal","17881","Fc","Calculated data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","271","Proteins/Year","661","Cocoa, beans","2017","2017","tonnes","108","Fc","Calculated data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","271","Proteins/Year","661","Cocoa, beans","2018","2018","tonnes","173","Fc","Calculated data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","281","Fats/Year","661","Cocoa, beans","2017","2017","tonnes","1078","Fc","Calculated data"
"SCL","Supply Utilization Accounts","108","Kazakhstan","281","Fats/Year","661","Cocoa, beans","2018","2018","tonnes","1728","Fc","Calculated data"
"SCL","Supply Utilization Accounts","114","Kenya","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","2","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","2","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","114","Kenya","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","114","Kenya","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","114","Kenya","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","153","*","Unofficial figure"
"SCL","Supply Utilization Accounts","114","Kenya","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","23","","Official data"
"SCL","Supply Utilization Accounts","114","Kenya","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","-2","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5910","Export Quantity","661","Cocoa, beans","2014","2014","tonnes","95","X","International reliable sources"
"SCL","Supply Utilization Accounts","114","Kenya","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","685","*","Unofficial figure"
"SCL","Supply Utilization Accounts","114","Kenya","5910","Export Quantity","661","Cocoa, beans","2016","2016","tonnes","473","*","Unofficial figure"
"SCL","Supply Utilization Accounts","114","Kenya","5910","Export Quantity","661","Cocoa, beans","2017","2017","tonnes","2","","Official data"
"SCL","Supply Utilization Accounts","114","Kenya","5023","Processed","661","Cocoa, beans","2014","2014","tonnes","57","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5023","Processed","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5023","Processed","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5023","Processed","661","Cocoa, beans","2017","2017","tonnes","21","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5023","Processed","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","-683","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","-473","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","114","Kenya","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","83","Kiribati","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","83","Kiribati","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","118","Kuwait","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","118","Kuwait","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","4","F","FAO estimate"
"SCL","Supply Utilization Accounts","118","Kuwait","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","4","F","FAO estimate"
"SCL","Supply Utilization Accounts","118","Kuwait","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","20","F","FAO estimate"
"SCL","Supply Utilization Accounts","118","Kuwait","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","17","F","FAO estimate"
"SCL","Supply Utilization Accounts","118","Kuwait","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","4","","Official data"
"SCL","Supply Utilization Accounts","118","Kuwait","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","1","","Official data"
"SCL","Supply Utilization Accounts","118","Kuwait","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","16","","Official data"
"SCL","Supply Utilization Accounts","118","Kuwait","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","2","","Official data"
"SCL","Supply Utilization Accounts","118","Kuwait","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","2","","Official data"
"SCL","Supply Utilization Accounts","118","Kuwait","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","4","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","118","Kuwait","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","118","Kuwait","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","16","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","118","Kuwait","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","-3","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","118","Kuwait","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","118","Kuwait","5910","Export Quantity","661","Cocoa, beans","2017","2017","tonnes","5","","Official data"
"SCL","Supply Utilization Accounts","118","Kuwait","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","118","Kuwait","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","118","Kuwait","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","118","Kuwait","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","118","Kuwait","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","118","Kuwait","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2015","2015","tonnes","1","F","FAO estimate"
"SCL","Supply Utilization Accounts","118","Kuwait","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2018","2018","tonnes","2","F","FAO estimate"
"SCL","Supply Utilization Accounts","118","Kuwait","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2015","2015","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","118","Kuwait","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2018","2018","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","118","Kuwait","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","118","Kuwait","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","118","Kuwait","674","Protein supply quantity (g/capita/day)","661","Cocoa, beans","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","118","Kuwait","674","Protein supply quantity (g/capita/day)","661","Cocoa, beans","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","118","Kuwait","684","Fat supply quantity (g/capita/day)","661","Cocoa, beans","2015","2015","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","118","Kuwait","684","Fat supply quantity (g/capita/day)","661","Cocoa, beans","2018","2018","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","118","Kuwait","261","Calories/Year","661","Cocoa, beans","2015","2015","million kcal","3","Fc","Calculated data"
"SCL","Supply Utilization Accounts","118","Kuwait","261","Calories/Year","661","Cocoa, beans","2018","2018","million kcal","8","Fc","Calculated data"
"SCL","Supply Utilization Accounts","118","Kuwait","271","Proteins/Year","661","Cocoa, beans","2015","2015","tonnes","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","118","Kuwait","271","Proteins/Year","661","Cocoa, beans","2018","2018","tonnes","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","118","Kuwait","281","Fats/Year","661","Cocoa, beans","2015","2015","tonnes","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","118","Kuwait","281","Fats/Year","661","Cocoa, beans","2018","2018","tonnes","1","Fc","Calculated data"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","8","F","FAO estimate"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","8","F","FAO estimate"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","8","","Official data"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","8","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2017","2017","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2017","2017","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","113","Kyrgyzstan","665","Food supply quantity (g/capita/day)","661","Cocoa, beans","2017","2017","g/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","120","Lao People's Democratic Republic","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","120","Lao People's Democratic Republic","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","120","Lao People's Democratic Republic","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","120","Lao People's Democratic Republic","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","120","Lao People's Democratic Republic","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2015","2015","tonnes","0","F","FAO estimate"
"SCL","Supply Utilization Accounts","120","Lao People's Democratic Republic","5141","Food supply quantity (tonnes)","661","Cocoa, beans","2016","2016","tonnes","1","F","FAO estimate"
"SCL","Supply Utilization Accounts","120","Lao People's Democratic Republic","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2015","2015","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","120","Lao People's Democratic Republic","664","Food supply (kcal/capita/day)","661","Cocoa, beans","2016","2016","kcal/capita/day","0","Fc","Calculated data"
"SCL","Supply Utilization Accounts","119","Latvia","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","427","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","427","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","427","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","427","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","427","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","2006","","Official data"
"SCL","Supply Utilization Accounts","119","Latvia","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","1554","","Official data"
"SCL","Supply Utilization Accounts","119","Latvia","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","20","","Official data"
"SCL","Supply Utilization Accounts","119","Latvia","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","18","","Official data"
"SCL","Supply Utilization Accounts","119","Latvia","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","119","Latvia","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5071","Stock Variation","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5071","Stock Variation","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5071","Stock Variation","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5071","Stock Variation","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5910","Export Quantity","661","Cocoa, beans","2015","2015","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","119","Latvia","5910","Export Quantity","661","Cocoa, beans","2016","2016","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","119","Latvia","5910","Export Quantity","661","Cocoa, beans","2017","2017","tonnes","17","","Official data"
"SCL","Supply Utilization Accounts","119","Latvia","5910","Export Quantity","661","Cocoa, beans","2018","2018","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","119","Latvia","5023","Processed","661","Cocoa, beans","2014","2014","tonnes","2006","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5023","Processed","661","Cocoa, beans","2015","2015","tonnes","1554","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5023","Processed","661","Cocoa, beans","2016","2016","tonnes","20","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5023","Processed","661","Cocoa, beans","2017","2017","tonnes","1","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5023","Processed","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5166","Residuals","661","Cocoa, beans","2014","2014","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5166","Residuals","661","Cocoa, beans","2015","2015","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5166","Residuals","661","Cocoa, beans","2016","2016","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5166","Residuals","661","Cocoa, beans","2017","2017","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","119","Latvia","5166","Residuals","661","Cocoa, beans","2018","2018","tonnes","0","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","121","Lebanon","5113","Opening stocks","661","Cocoa, beans","2014","2014","tonnes","4","Im","FAO data based on imputation methodology"
"SCL","Supply Utilization Accounts","121","Lebanon","5113","Opening stocks","661","Cocoa, beans","2015","2015","tonnes","25","F","FAO estimate"
"SCL","Supply Utilization Accounts","121","Lebanon","5113","Opening stocks","661","Cocoa, beans","2016","2016","tonnes","26","F","FAO estimate"
"SCL","Supply Utilization Accounts","121","Lebanon","5113","Opening stocks","661","Cocoa, beans","2017","2017","tonnes","26","F","FAO estimate"
"SCL","Supply Utilization Accounts","121","Lebanon","5113","Opening stocks","661","Cocoa, beans","2018","2018","tonnes","26","F","FAO estimate"
"SCL","Supply Utilization Accounts","121","Lebanon","5610","Import Quantity","661","Cocoa, beans","2014","2014","tonnes","23","","Official data"
"SCL","Supply Utilization Accounts","121","Lebanon","5610","Import Quantity","661","Cocoa, beans","2015","2015","tonnes","13","","Official data"
"SCL","Supply Utilization Accounts","121","Lebanon","5610","Import Quantity","661","Cocoa, beans","2016","2016","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","121","Lebanon","5610","Import Quantity","661","Cocoa, beans","2017","2017","tonnes","0","","Official data"
"SCL","Supply Utilization Accounts","121","Lebanon","5610","Import Quantity","661","Cocoa, beans","2018","2018","tonnes","1","","Official data"
"SCL","Supply Utilization Accounts","121","Lebanon","5071","Stock Variation","661","Cocoa, beans","2014","2014","tonnes","21","Im","FAO data based on imputation methodology"
