Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","1996","1996","1000 SLC","6390000","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","1997","1997","1000 SLC","2847800","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","1998","1998","1000 SLC","6490400","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","1999","1999","1000 SLC","4011000","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2000","2000","1000 SLC","2541000","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2001","2001","1000 SLC","8302800","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2002","2002","1000 SLC","6412500","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2003","2003","1000 SLC","3090600","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2004","2004","1000 SLC","12911500","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2005","2005","1000 SLC","33867000","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2006","2006","1000 SLC","46282000","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2007","2007","1000 SLC","58734000","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2008","2008","1000 SLC","104451000","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2009","2009","1000 SLC","137025000","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2010","2010","1000 SLC","132457500","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2011","2011","1000 SLC","185962500","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2012","2012","1000 SLC","45022500","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2013","2013","1000 SLC","19575000","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2014","2014","1000 SLC","29386375","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2015","2015","1000 SLC","11822233","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2016","2016","1000 SLC","7905012","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2017","2017","1000 SLC","8287500","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2018","2018","1000 SLC","11000000","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","56","Gross Production Value (current thousand SLC)","661","Cocoa, beans","2019","2019","1000 SLC","12000000","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1961","1961","1000 SLC","12695411","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1962","1962","1000 SLC","12530535","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1963","1963","1000 SLC","15278460","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1964","1964","1000 SLC","19235471","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1965","1965","1000 SLC","15718127","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1966","1966","1000 SLC","17916467","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1967","1967","1000 SLC","20156575","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1968","1968","1000 SLC","21983395","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1969","1969","1000 SLC","25940406","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1970","1970","1000 SLC","30666836","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1971","1971","1000 SLC","31875923","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1972","1972","1000 SLC","20444557","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1973","1973","1000 SLC","18136301","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1974","1974","1000 SLC","15937961","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1975","1975","1000 SLC","19510263","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1976","1976","1000 SLC","15498294","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1977","1977","1000 SLC","18356135","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1978","1978","1000 SLC","13849539","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1979","1979","1000 SLC","16817297","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1980","1980","1000 SLC","17916467","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1981","1981","1000 SLC","12090867","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1982","1982","1000 SLC","15168543","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1983","1983","1000 SLC","18246218","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1984","1984","1000 SLC","10766368","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1985","1985","1000 SLC","15687351","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1986","1986","1000 SLC","13833051","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1987","1987","1000 SLC","12153520","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1988","1988","1000 SLC","9084638","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1989","1989","1000 SLC","8404252","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1990","1990","1000 SLC","7489743","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1991","1991","1000 SLC","4506596","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1992","1992","1000 SLC","6595019","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1993","1993","1000 SLC","7914022","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1994","1994","1000 SLC","6045434","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1995","1995","1000 SLC","6595019","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1996","1996","1000 SLC","15608210","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1997","1997","1000 SLC","6375185","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1998","1998","1000 SLC","13409871","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","1999","1999","1000 SLC","7694188","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2000","2000","1000 SLC","7254520","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2001","2001","1000 SLC","11211531","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2002","2002","1000 SLC","8243773","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2003","2003","1000 SLC","5605766","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2004","2004","1000 SLC","23851984","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2005","2005","1000 SLC","58255997","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2006","2006","1000 SLC","80239392","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2007","2007","1000 SLC","85735241","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2008","2008","1000 SLC","122007843","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2009","2009","1000 SLC","115412824","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2010","2010","1000 SLC","111565730","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2011","2011","1000 SLC","156631690","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2012","2012","1000 SLC","37921356","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2013","2013","1000 SLC","16487546","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2014","2014","1000 SLC","24381783","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2015","2015","1000 SLC","10991698","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2016","2016","1000 SLC","10991698","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2017","2017","1000 SLC","9342943","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2018","2018","1000 SLC","10991698","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","55","Gross Production Value (constant 2014-2016 thousand SLC)","661","Cocoa, beans","2019","2019","1000 SLC","10991698","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1991","1991","1000 US$","3633","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1992","1992","1000 US$","5667","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1993","1993","1000 US$","5721","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1994","1994","1000 US$","2972","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1995","1995","1000 US$","6611","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1996","1996","1000 US$","12491","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1997","1997","1000 US$","4879","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1998","1998","1000 US$","11002","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","1999","1999","1000 US$","6515","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2000","2000","1000 US$","3569","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2001","2001","1000 US$","11327","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2002","2002","1000 US$","9200","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2003","2003","1000 US$","5318","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2004","2004","1000 US$","24440","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2005","2005","1000 US$","64207","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2006","2006","1000 US$","88512","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2007","2007","1000 US$","122550","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2008","2008","1000 US$","233251","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2009","2009","1000 US$","290193","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2010","2010","1000 US$","267441","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2011","2011","1000 US$","394100","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2012","2012","1000 US$","88188","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2013","2013","1000 US$","39622","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2014","2014","1000 US$","59437","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2015","2015","1000 US$","19981","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2016","2016","1000 US$","13339","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2017","2017","1000 US$","14273","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2018","2018","1000 US$","19804","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","57","Gross Production Value (current thousand US$)","661","Cocoa, beans","2019","2019","1000 US$","20481","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1961","1961","1000 US$","23145","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1962","1962","1000 US$","22844","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1963","1963","1000 US$","27854","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1964","1964","1000 US$","35068","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1965","1965","1000 US$","28655","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1966","1966","1000 US$","32663","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1967","1967","1000 US$","36747","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1968","1968","1000 US$","40077","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1969","1969","1000 US$","47291","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1970","1970","1000 US$","55908","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1971","1971","1000 US$","58112","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1972","1972","1000 US$","37272","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1973","1973","1000 US$","33064","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1974","1974","1000 US$","29056","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1975","1975","1000 US$","35569","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1976","1976","1000 US$","28254","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1977","1977","1000 US$","33465","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1978","1978","1000 US$","25249","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1979","1979","1000 US$","30659","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1980","1980","1000 US$","32663","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1981","1981","1000 US$","22042","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1982","1982","1000 US$","27653","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1983","1983","1000 US$","33264","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1984","1984","1000 US$","19628","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1985","1985","1000 US$","28599","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1986","1986","1000 US$","25219","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1987","1987","1000 US$","22157","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1988","1988","1000 US$","16562","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1989","1989","1000 US$","15322","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1990","1990","1000 US$","13654","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1991","1991","1000 US$","8216","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1992","1992","1000 US$","12023","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1993","1993","1000 US$","14428","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1994","1994","1000 US$","11021","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1995","1995","1000 US$","12023","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1996","1996","1000 US$","28455","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1997","1997","1000 US$","11622","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1998","1998","1000 US$","24447","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","1999","1999","1000 US$","14027","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2000","2000","1000 US$","13225","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2001","2001","1000 US$","20439","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2002","2002","1000 US$","15029","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2003","2003","1000 US$","10220","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2004","2004","1000 US$","43484","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2005","2005","1000 US$","106205","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2006","2006","1000 US$","146282","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2007","2007","1000 US$","156301","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2008","2008","1000 US$","222429","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2009","2009","1000 US$","210406","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2010","2010","1000 US$","203392","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2011","2011","1000 US$","285550","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2012","2012","1000 US$","69133","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2013","2013","1000 US$","30058","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2014","2014","1000 US$","44450","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2015","2015","1000 US$","20039","Fc","Calculated data"
"QV","Value of Agricultural Production","217","Togo","58","Gross Production Value (constant 2014-2016 thousand US$)","661","Cocoa, beans","2016","2016","1000 US$","20039","Fc","Calculated data"
